Component Pins:
Owner   Type  Dir         Value  Name
    43  float IN              0  pid.y1.maxoutput
    43  float OUT             0  pid.y1.output
    43  bit   OUT         FALSE  pid.y1.saturated
    43  s32   OUT             0  pid.y1.saturated-count
    43  float OUT             0  pid.y1.saturated-s
    43  u32   I/O    0x00000032  pid.y1.tune-cycles
    43  float I/O           0.5  pid.y1.tune-effort
    43  bit   IN          FALSE  pid.y1.tune-mode
    43  bit   I/O         FALSE  pid.y1.tune-start
    43  u32   I/O    0x00000000  pid.y1.tune-type
    43  float IN              0  pid.y2.Dgain
    43  float IN              0  pid.y2.FF0
    43  float IN              0  pid.y2.FF1
    43  float IN              0  pid.y2.FF2
    43  float IN              0  pid.y2.FF3
    43  float IN              0  pid.y2.Igain
    43  float IN              1  pid.y2.Pgain
    43  float IN              0  pid.y2.bias
    43  float IN              0  pid.y2.command
    43  float IN              0  pid.y2.command-deriv
    43  float IN              0  pid.y2.deadband
    43  s32   OUT           204  pid.y2.do-pid-calcs.time
    43  bit   IN          FALSE  pid.y2.enable
    43  float OUT             0  pid.y2.error
    43  bit   IN           TRUE  pid.y2.error-previous-target
    43  float IN              0  pid.y2.feedback
    43  float IN              0  pid.y2.feedback-deriv
    43  bit   IN          FALSE  pid.y2.index-enable
    43  float IN              0  pid.y2.maxcmdD
    43  float IN              0  pid.y2.maxcmdDD
    43  float IN              0  pid.y2.maxcmdDDD
    43  float IN              0  pid.y2.maxerror
    43  float IN              0  pid.y2.maxerrorD
    43  float IN              0  pid.y2.maxerrorI
    43  float IN              0  pid.y2.maxoutput
    43  float OUT             0  pid.y2.output
    43  bit   OUT         FALSE  pid.y2.saturated
    43  s32   OUT             0  pid.y2.saturated-count
    43  float OUT             0  pid.y2.saturated-s
    43  u32   I/O    0x00000032  pid.y2.tune-cycles
    43  float I/O           0.5  pid.y2.tune-effort
    43  bit   IN          FALSE  pid.y2.tune-mode
    43  bit   I/O         FALSE  pid.y2.tune-start
    43  u32   I/O    0x00000000  pid.y2.tune-type
    43  float IN              0  pid.z.Dgain
    43  float IN              0  pid.z.FF0
    43  float IN              0  pid.z.FF1
    43  float IN              0  pid.z.FF2
    43  float IN              0  pid.z.FF3
    43  float IN              0  pid.z.Igain
    43  float IN              1  pid.z.Pgain
    43  float IN              0  pid.z.bias
    43  float IN              0  pid.z.command
    43  float IN              0  pid.z.command-deriv
    43  float IN              0  pid.z.deadband
    43  s32   OUT           164  pid.z.do-pid-calcs.time
    43  bit   IN          FALSE  pid.z.enable
    43  float OUT             0  pid.z.error
    43  bit   IN           TRUE  pid.z.error-previous-target
    43  float IN              0  pid.z.feedback
    43  float IN              0  pid.z.feedback-deriv
    43  bit   IN          FALSE  pid.z.index-enable
    43  float IN              0  pid.z.maxcmdD
    43  float IN              0  pid.z.maxcmdDD
    43  float IN              0  pid.z.maxcmdDDD
    43  float IN              0  pid.z.maxerror
    43  float IN              0  pid.z.maxerrorD
    43  float IN              0  pid.z.maxerrorI
    43  float IN              0  pid.z.maxoutput
    43  float OUT             0  pid.z.output
    43  bit   OUT         FALSE  pid.z.saturated
    43  s32   OUT             0  pid.z.saturated-count
    43  float OUT             0  pid.z.saturated-s
    43  u32   I/O    0x00000032  pid.z.tune-cycles
    43  float I/O           0.5  pid.z.tune-effort
    43  bit   IN          FALSE  pid.z.tune-mode
    43  bit   I/O         FALSE  pid.z.tune-start
    43  u32   I/O    0x00000000  pid.z.tune-type
   139  bit   IN          FALSE  qtpyvcp.feed-override.reset
   139  bit   IN           TRUE  qtpyvcp.probe-in.enable
   139  bit   I/O         FALSE  qtpyvcp.probe-in.io
   139  bit   OUT         FALSE  qtpyvcp.probe-in.out
   139  bit   IN          FALSE  qtpyvcp.probe-led.flash
   139  u32   IN     0x00000000  qtpyvcp.probe-led.flash-rate
   139  bit   IN          FALSE  qtpyvcp.probe-led.on
   139  bit   IN          FALSE  qtpyvcp.rapid-override.reset
   139  bit   IN           TRUE  qtpyvcp.spindle-encoder-rpm.enable
   139  float IN              0  qtpyvcp.spindle-encoder-rpm.in
   139  float IN              0  qtpyvcp.spindle-load-indicator.in-f
   139  u32   IN     0x00000000  qtpyvcp.spindle-load-indicator.in-i
   139  float IN            150  qtpyvcp.spindle-load-indicator.max-val
   139  float IN              0  qtpyvcp.spindle-load-indicator.min-val
   139  bit   IN          FALSE  qtpyvcp.spindle-override.reset
   139  bit   IN           TRUE  qtpyvcp.timerhours.enable
   139  u32   IN     0x00000000  qtpyvcp.timerhours.in <== cycle-hours
   139  bit   IN           TRUE  qtpyvcp.timerminutes.enable
   139  u32   IN     0x00000000  qtpyvcp.timerminutes.in <== cycle-minutes
   139  bit   IN           TRUE  qtpyvcp.timerseconds.enable
   139  u32   IN     0x00000000  qtpyvcp.timerseconds.in <== cycle-seconds
   140  bit   IN          FALSE  qtpyvcp_manualtoolchange.change
   140  bit   IN          FALSE  qtpyvcp_manualtoolchange.change_button
   140  bit   OUT         FALSE  qtpyvcp_manualtoolchange.changed
   140  s32   IN              0  qtpyvcp_manualtoolchange.number
   115  float IN         0.0005  scale.ajog.gain
   115  float IN              0  scale.ajog.in <== pdnt.axis.a.jog-scale
   115  float IN              0  scale.ajog.offset
   115  float OUT             0  scale.ajog.out ==> pdnt.axis.a.jog-scale-scale
   115  s32   OUT            68  scale.ajog.time
   115  float IN              0  scale.mql.gain
   115  float IN              0  scale.mql.in
   115  float IN              0  scale.mql.offset
   115  float OUT             0  scale.mql.out
   115  s32   OUT            56  scale.mql.time
   115  float IN              0  scale.mqlvolover.gain
   115  float IN              0  scale.mqlvolover.in
   115  float IN              0  scale.mqlvolover.offset
   115  float OUT             0  scale.mqlvolover.out
   115  s32   OUT            36  scale.mqlvolover.time
   115  float IN              0  scale.spindleload.gain
   115  float IN              0  scale.spindleload.in
   115  float IN              0  scale.spindleload.offset
   115  float OUT             0  scale.spindleload.out
   115  s32   OUT           136  scale.spindleload.time
   115  float IN         0.0005  scale.xjog.gain
   115  float IN              0  scale.xjog.in <== pdnt.axis.x.jog-scale
   115  float IN              0  scale.xjog.offset
   115  float OUT             0  scale.xjog.out ==> pdnt.axis.x.jog-scale-scale
   115  s32   OUT           112  scale.xjog.time
   115  float IN         0.0005  scale.yjog.gain
   115  float IN              0  scale.yjog.in <== pdnt.axis.y.jog-scale
   115  float IN              0  scale.yjog.offset
   115  float OUT             0  scale.yjog.out ==> pdnt.axis.y.jog-scale-scale
   115  s32   OUT           100  scale.yjog.time
   115  float IN         0.0005  scale.zjog.gain
   115  float IN              0  scale.zjog.in <== pdnt.axis.z.jog-scale
   115  float IN              0  scale.zjog.offset
   115  float OUT             0  scale.zjog.out ==> pdnt.axis.z.jog-scale-scale
   115  s32   OUT            32  scale.zjog.time
    30  s32   OUT         60760  servo-thread.time
    29  bit   IN          FALSE  spindle.0.amp-fault-in
    29  bit   IN           TRUE  spindle.0.at-speed <== spindle-at-speed
    29  bit   OUT          TRUE  spindle.0.brake
    29  bit   OUT         FALSE  spindle.0.forward
    29  bit   I/O         FALSE  spindle.0.index-enable
    29  bit   IN           TRUE  spindle.0.inhibit <== spindle-inhibit
    29  bit   IN          FALSE  spindle.0.is-oriented
    29  bit   OUT         FALSE  spindle.0.locked
    29  bit   OUT         FALSE  spindle.0.on ==> spindle-enable
    29  bit   OUT         FALSE  spindle.0.orient
    29  float OUT             0  spindle.0.orient-angle
    29  s32   IN              0  spindle.0.orient-fault
    29  s32   OUT             0  spindle.0.orient-mode
    29  bit   OUT         FALSE  spindle.0.reverse
    29  float IN              0  spindle.0.revs
    29  float OUT             0  spindle.0.speed-cmd-rps
    29  float IN              0  spindle.0.speed-in
    29  float OUT             0  spindle.0.speed-out ==> spindle-rpm
    29  float OUT             0  spindle.0.speed-out-abs ==> pdnt.spindle-speed-abs
    29  float OUT             0  spindle.0.speed-out-rps
    29  float OUT             0  spindle.0.speed-out-rps-abs
   128  float IN           3950  thermistor.0.beta
   128  float IN           9825  thermistor.0.r-other
   128  float IN          10000  thermistor.0.r0
   128  float OUT             0  thermistor.0.resistance
   128  float IN             25  thermistor.0.t0-c
   128  float OUT       9725.85  thermistor.0.temperature-c ==> SPINDLE-temp
   128  float OUT      17538.53  thermistor.0.temperature-f
   128  float OUT          9999  thermistor.0.temperature-k
   128  float IN     -0.3989685  thermistor.0.v-thermistor <== ntc-voltage-drop
   128  float IN              0  thermistor.0.v-total <== AI-SYS-fieldvoltage
   112  u32   OUT    0x00000000  time.pb.hours ==> cycle-hours
   112  u32   OUT    0x00000000  time.pb.minutes ==> cycle-minutes
   112  bit   IN          FALSE  time.pb.pause <== prog-paused
   112  u32   OUT    0x00000000  time.pb.seconds ==> cycle-seconds
   112  bit   IN          FALSE  time.pb.start <== cycle-timer
   112  s32   OUT           152  time.pb.time
    67  float OUT             0  timedelay.atcledfast.elapsed
    67  bit   IN          FALSE  timedelay.atcledfast.in
    67  float IN            0.5  timedelay.atcledfast.off-delay
    67  float IN            0.5  timedelay.atcledfast.on-delay
    67  bit   OUT         FALSE  timedelay.atcledfast.out
    67  s32   OUT            28  timedelay.atcledfast.time
    67  float OUT             0  timedelay.atcledslow.elapsed
    67  bit   IN          FALSE  timedelay.atcledslow.in
    67  float IN            0.5  timedelay.atcledslow.off-delay
    67  float IN            0.5  timedelay.atcledslow.on-delay
    67  bit   OUT         FALSE  timedelay.atcledslow.out
    67  s32   OUT           116  timedelay.atcledslow.time
    67  float OUT             0  timedelay.conecleaning.elapsed
    67  bit   IN          FALSE  timedelay.conecleaning.in
    67  float IN            0.5  timedelay.conecleaning.off-delay
    67  float IN            0.5  timedelay.conecleaning.on-delay
    67  bit   OUT         FALSE  timedelay.conecleaning.out
    67  s32   OUT           152  timedelay.conecleaning.time
    67  float OUT             0  timedelay.ledgreen.elapsed
    67  bit   IN          FALSE  timedelay.ledgreen.in
    67  float IN            0.5  timedelay.ledgreen.off-delay
    67  float IN            0.5  timedelay.ledgreen.on-delay
    67  bit   OUT         FALSE  timedelay.ledgreen.out
    67  s32   OUT            64  timedelay.ledgreen.time
    67  float OUT             0  timedelay.mql.elapsed
    67  bit   IN          FALSE  timedelay.mql.in
    67  float IN            0.5  timedelay.mql.off-delay
    67  float IN            0.5  timedelay.mql.on-delay
    67  bit   OUT         FALSE  timedelay.mql.out
    67  s32   OUT            28  timedelay.mql.time
    67  float OUT             0  timedelay.stepsig.elapsed
    67  bit   IN          FALSE  timedelay.stepsig.in
    67  float IN            0.5  timedelay.stepsig.off-delay
    67  float IN            0.5  timedelay.stepsig.on-delay
    67  bit   OUT         FALSE  timedelay.stepsig.out
    67  s32   OUT            72  timedelay.stepsig.time
    67  float OUT             0  timedelay.toolchange.elapsed
    67  bit   IN          FALSE  timedelay.toolchange.in
    67  float IN            0.5  timedelay.toolchange.off-delay
    67  float IN            0.5  timedelay.toolchange.on-delay
    67  bit   OUT         FALSE  timedelay.toolchange.out
    67  s32   OUT            80  timedelay.toolchange.time
    55  bit   IN          FALSE  toggle.externalprogram.in
    55  bit   I/O         FALSE  toggle.externalprogram.out
    55  s32   OUT            48  toggle.externalprogram.time
    55  bit   IN          FALSE  toggle.machineon.in
    55  bit   I/O         FALSE  toggle.machineon.out
    55  s32   OUT           120  toggle.machineon.time
    55  bit   IN          FALSE  toggle.mql.in
    55  bit   I/O         FALSE  toggle.mql.out
    55  s32   OUT            52  toggle.mql.time
    55  bit   IN          FALSE  toggle.pdntestop.in <== pdnt.button.reset
    55  bit   I/O         FALSE  toggle.pdntestop.out <=> pdtn.estop-toggle-invert
    55  s32   OUT            36  toggle.pdntestop.time
    55  bit   IN          FALSE  toggle.probe3d.in
    55  bit   I/O         FALSE  toggle.probe3d.out
    55  s32   OUT             0  toggle.probe3d.time
    55  bit   IN          FALSE  toggle.probetls.in
    55  bit   I/O         FALSE  toggle.probetls.out
    55  s32   OUT             0  toggle.probetls.time
    55  bit   IN          FALSE  toggle.toolchange.in
    55  bit   I/O         FALSE  toggle.toolchange.out
    55  s32   OUT            36  toggle.toolchange.time
    52  bit   IN          FALSE  toggle2nist.externalprogram.in
    52  bit   IN          FALSE  toggle2nist.externalprogram.is-on
    52  bit   OUT         FALSE  toggle2nist.externalprogram.off
    52  bit   OUT         FALSE  toggle2nist.externalprogram.on
    52  s32   OUT            96  toggle2nist.externalprogram.time
    52  bit   IN          FALSE  toggle2nist.machineon.in
    52  bit   IN          FALSE  toggle2nist.machineon.is-on
    52  bit   OUT         FALSE  toggle2nist.machineon.off
    52  bit   OUT         FALSE  toggle2nist.machineon.on
    52  s32   OUT            88  toggle2nist.machineon.time
   148  s32   OUT             0  whb.axis.a.jog-counts ==> pdnt.axis.a.jog-counts
   148  bit   OUT         FALSE  whb.axis.a.jog-enable ==> pdnt.axis.a.jog-enable
   148  float OUT             0  whb.axis.a.jog-scale ==> pdnt.axis.a.jog-scale
   148  bit   OUT         FALSE  whb.axis.a.jog-vel-mode ==> pdnt.axis.a.jog-vel-mode
   148  s32   OUT             0  whb.axis.b.jog-counts
   148  bit   OUT         FALSE  whb.axis.b.jog-enable
   148  float OUT             0  whb.axis.b.jog-scale
   148  bit   OUT         FALSE  whb.axis.b.jog-vel-mode
   148  s32   OUT             0  whb.axis.c.jog-counts
   148  bit   OUT         FALSE  whb.axis.c.jog-enable
   148  float OUT             0  whb.axis.c.jog-scale
   148  bit   OUT         FALSE  whb.axis.c.jog-vel-mode
   148  s32   OUT             0  whb.axis.x.jog-counts ==> pdnt.axis.x.jog-counts
   148  bit   OUT         FALSE  whb.axis.x.jog-enable ==> pdnt.axis.x.jog-enable
   148  float OUT             0  whb.axis.x.jog-scale ==> pdnt.axis.x.jog-scale
   148  bit   OUT         FALSE  whb.axis.x.jog-vel-mode ==> pdnt.axis.x.jog-vel-mode
   148  s32   OUT             0  whb.axis.y.jog-counts ==> pdnt.axis.y.jog-counts
   148  bit   OUT         FALSE  whb.axis.y.jog-enable ==> pdnt.axis.y.jog-enable
   148  float OUT             0  whb.axis.y.jog-scale ==> pdnt.axis.y.jog-scale
   148  bit   OUT         FALSE  whb.axis.y.jog-vel-mode ==> pdnt.axis.y.jog-vel-mode
   148  s32   OUT             0  whb.axis.z.jog-counts ==> pdnt.axis.z.jog-counts
   148  bit   OUT         FALSE  whb.axis.z.jog-enable ==> pdnt.axis.z.jog-enable
   148  float OUT             0  whb.axis.z.jog-scale ==> pdnt.axis.z.jog-scale
   148  bit   OUT         FALSE  whb.axis.z.jog-vel-mode ==> pdnt.axis.z.jog-vel-mode
   148  bit   OUT         FALSE  whb.button.feed-minus
   148  bit   OUT         FALSE  whb.button.feed-plus
   148  bit   OUT         FALSE  whb.button.fn
   148  bit   OUT         FALSE  whb.button.m-home ==> pdnt.button.m-home
   148  bit   OUT         FALSE  whb.button.macro-1 ==> pdnt.macro-1
   148  bit   OUT         FALSE  whb.button.macro-10
   148  bit   OUT         FALSE  whb.button.macro-11
   148  bit   OUT         FALSE  whb.button.macro-12
   148  bit   OUT         FALSE  whb.button.macro-13
   148  bit   OUT         FALSE  whb.button.macro-14
   148  bit   OUT         FALSE  whb.button.macro-15
   148  bit   OUT         FALSE  whb.button.macro-16
   148  bit   OUT         FALSE  whb.button.macro-2 ==> pdnt.macro-2
   148  bit   OUT         FALSE  whb.button.macro-3
   148  bit   OUT         FALSE  whb.button.macro-4
   148  bit   OUT         FALSE  whb.button.macro-5 ==> pdnt.macro-5
   148  bit   OUT         FALSE  whb.button.macro-6 ==> pdnt.macro-6
   148  bit   OUT         FALSE  whb.button.macro-7 ==> pdnt.macro-7
   148  bit   OUT         FALSE  whb.button.macro-8
   148  bit   OUT         FALSE  whb.button.macro-9
   148  bit   OUT         FALSE  whb.button.mode-continuous
   148  bit   OUT         FALSE  whb.button.mode-step
   148  bit   OUT         FALSE  whb.button.probe-z ==> pdnt.button.probe-z
   148  bit   OUT         FALSE  whb.button.reset ==> pdnt.button.reset
   148  bit   OUT         FALSE  whb.button.s-on-off
   148  bit   OUT         FALSE  whb.button.safe-z ==> pdnt.button.safe-z
   148  bit   OUT         FALSE  whb.button.spindle-minus
   148  bit   OUT         FALSE  whb.button.spindle-plus
   148  bit   OUT         FALSE  whb.button.start-pause
   148  bit   OUT         FALSE  whb.button.stop
   148  bit   OUT         FALSE  whb.button.w-home ==> pdnt.button.w-home
   148  float IN              0  whb.halui.axis.a.pos-feedback <== pdnt.axis.a.pos-feedback
   148  float IN              0  whb.halui.axis.a.pos-relative <== pdnt.axis.a.pos-relative
   148  bit   OUT         FALSE  whb.halui.axis.a.select ==> axis-select-a
   148  float IN              0  whb.halui.axis.b.pos-feedback
   148  float IN              0  whb.halui.axis.b.pos-relative
   148  bit   OUT         FALSE  whb.halui.axis.b.select
   148  float IN              0  whb.halui.axis.c.pos-feedback
   148  float IN              0  whb.halui.axis.c.pos-relative
   148  bit   OUT         FALSE  whb.halui.axis.c.select
   148  float IN              0  whb.halui.axis.x.pos-feedback <== pdnt.axis.x.pos-feedback
   148  float IN              0  whb.halui.axis.x.pos-relative <== pdnt.axis.x.pos-relative
   148  bit   OUT         FALSE  whb.halui.axis.x.select ==> axis-select-x
   148  float IN              0  whb.halui.axis.y.pos-feedback <== pdnt.axis.y.pos-feedback
   148  float IN              0  whb.halui.axis.y.pos-relative <== pdnt.axis.y.pos-relative
   148  bit   OUT         FALSE  whb.halui.axis.y.select ==> axis-select-y
   148  float IN              0  whb.halui.axis.z.pos-feedback <== pdnt.axis.z.pos-feedback
   148  float IN              0  whb.halui.axis.z.pos-relative <== pdnt.axis.z.pos-relative
   148  bit   OUT         FALSE  whb.halui.axis.z.select ==> axis-select-z
   148  bit   OUT         FALSE  whb.halui.feed-override.decrease ==> pdnt.feed-override.decrease
   148  bit   OUT         FALSE  whb.halui.feed-override.increase ==> pdnt.feed-override.increase
   148  float OUT             0  whb.halui.feed-override.scale
   148  float IN              1  whb.halui.feed-override.value <== pdnt.feed-override.value
   148  bit   OUT         FALSE  whb.halui.feed.selected-10
   148  bit   OUT         FALSE  whb.halui.feed.selected-100
   148  bit   OUT         FALSE  whb.halui.feed.selected-2
   148  bit   OUT         FALSE  whb.halui.feed.selected-30
   148  bit   OUT         FALSE  whb.halui.feed.selected-5
   148  bit   OUT         FALSE  whb.halui.feed.selected-60
   148  bit   OUT         FALSE  whb.halui.feed.selected-continuous
   148  bit   OUT         FALSE  whb.halui.feed.selected-lead
   148  bit   OUT         FALSE  whb.halui.feed.selected-mpg-feed
   148  bit   OUT         FALSE  whb.halui.feed.selected-step
   148  bit   IN          FALSE  whb.halui.flood.is-on <== pdnt.flood.is-on
   148  bit   OUT         FALSE  whb.halui.flood.off ==> pdnt.flood.off
   148  bit   OUT         FALSE  whb.halui.flood.on ==> pdnt.flood.on
   148  bit   IN          FALSE  whb.halui.joint.a.is-homed <== a-is-homed
   148  bit   IN          FALSE  whb.halui.joint.b.is-homed
   148  bit   IN          FALSE  whb.halui.joint.c.is-homed
   148  bit   IN          FALSE  whb.halui.joint.x.is-homed <== x-is-homed
   148  bit   IN          FALSE  whb.halui.joint.y.is-homed <== y-is-homed
   148  bit   IN          FALSE  whb.halui.joint.z.is-homed <== z-is-homed
   148  bit   IN          FALSE  whb.halui.lube.is-on
   148  bit   OUT         FALSE  whb.halui.lube.off
   148  bit   OUT         FALSE  whb.halui.lube.on
   148  bit   IN          FALSE  whb.halui.machine.is-on <== machine-is-on
   148  bit   OUT         FALSE  whb.halui.machine.off
   148  bit   OUT         FALSE  whb.halui.machine.on
   148  float IN            200  whb.halui.max-velocity.value <== pdnt.max-velocity.value
   148  bit   IN          FALSE  whb.halui.mist.is-on <== pdnt.mist.is-on
   148  bit   OUT         FALSE  whb.halui.mist.off ==> pdnt.mist.off
   148  bit   OUT         FALSE  whb.halui.mist.on ==> pdnt.mist.on
   148  bit   OUT         FALSE  whb.halui.mode.auto ==> pdnt.mode.auto
   148  bit   IN          FALSE  whb.halui.mode.is-auto <== pdnt.mode.is-auto
   148  bit   IN           TRUE  whb.halui.mode.is-joint <== pdnt.mode.is-joint
   148  bit   IN           TRUE  whb.halui.mode.is-manual <== pdnt.mode.is-manual
   148  bit   IN          FALSE  whb.halui.mode.is-mdi <== MDI-mode
   148  bit   IN           TRUE  whb.halui.mode.is-teleop <== pdnt.mode.is-manual
   148  bit   OUT         FALSE  whb.halui.mode.joint ==> pdnt.mode.joint
   148  bit   OUT         FALSE  whb.halui.mode.manual ==> pdnt.mode.manual
   148  bit   OUT         FALSE  whb.halui.mode.mdi ==> pdnt.mode.mdi
   148  bit   OUT         FALSE  whb.halui.mode.teleop
   148  bit   IN           TRUE  whb.halui.program.is-idle <== idle-on
   148  bit   IN          FALSE  whb.halui.program.is-paused <== DO-HMI-light-yellow
   148  bit   IN          FALSE  whb.halui.program.is-running <== run-on
   148  bit   OUT         FALSE  whb.halui.program.pause ==> pdnt.program.pause
   148  bit   OUT         FALSE  whb.halui.program.resume ==> pdnt.program.resume
   148  bit   OUT         FALSE  whb.halui.program.run ==> pdnt.program.run
   148  bit   OUT         FALSE  whb.halui.program.stop ==> pdnt.program.stop
   148  bit   OUT         FALSE  whb.halui.spindle-override.decrease ==> pdnt.spindle.override.decrease
   148  bit   OUT         FALSE  whb.halui.spindle-override.increase ==> pdnt.spindle.override.increase
   148  float OUT             0  whb.halui.spindle-override.scale
   148  float IN              1  whb.halui.spindle-override.value <== pdnt.spindle.override.value
   148  float IN              0  whb.halui.spindle-speed-cmd <== pdnt.spindle-speed-abs
   148  bit   OUT         FALSE  whb.halui.spindle.decrease ==> pdnt.spindle.decrease
   148  bit   OUT         FALSE  whb.halui.spindle.forward ==> pdnt.spindle.forward
   148  bit   OUT         FALSE  whb.halui.spindle.increase ==> pdnt.spindle.increase
   148  bit   IN          FALSE  whb.halui.spindle.is-on <== spindle-enable
   148  bit   OUT         FALSE  whb.halui.spindle.reverse ==> pdnt.spindle.reverse
   148  bit   OUT         FALSE  whb.halui.spindle.start ==> pdnt.spindle.start
   148  bit   OUT         FALSE  whb.halui.spindle.stop ==> pdnt.spindle.stop
   148  bit   OUT          TRUE  whb.pendant.is-connected
   148  bit   OUT         FALSE  whb.pendant.is-sleeping

